,Team1,Team2,HomeWin,AwayWin,HomeDraw,AwayDraw
1643,Bradford,Burnley,0,0,0,0
1644,Bradford,Blackpool,0,0,0,0
1645,Bradford,Swansea,0,0,0,0
1646,Bradford,Cardiff,0,0,0,0
1647,Bradford,Bournemouth,0,0,0,0
1648,Bradford,Brighton,0,0,0,0
1649,Bradford,Huddersfield,0,0,0,0
1650,Fulham,Arsenal,0.23,0,0.08,0.31
1651,Fulham,Aston Villa,0.38,0.08,0.46,0.38
1652,Fulham,Chelsea,0.08,0,0.38,0.38
1653,Fulham,Liverpool,0.38,0.08,0,0.31
1654,Fulham,Man City,0.08,0.25,0.42,0.33
1655,Fulham,Newcastle,0.75,0.25,0,0.25
1656,Fulham,Oldham,0,0,0,0
1657,Fulham,Sheffield United,1,0,0,0
1658,Fulham,Southampton,0.5,0,0.33,0.67
1659,Fulham,West Ham,0.3,0.1,0.1,0.4
1660,Fulham,Norwich,1,0.5,0,0.5
1661,Fulham,Tottenham,0.38,0.15,0.23,0.23
1662,Fulham,Everton,0.62,0,0.15,0
1663,Fulham,Ipswich,0,0,1,0
1664,Fulham,Leeds,0.67,0.33,0.33,0
1665,Fulham,Wimbledon,0,0,0,0
1666,Fulham,Blackburn,0.36,0.18,0.27,0.18
1667,Fulham,Coventry,0,0,0,0
1668,Fulham,Man United,0.15,0.08,0.31,0.08
1669,Fulham,QPR,1,0.5,0,0
1670,Fulham,Sheffield Weds,0,0,0,0
1671,Fulham,Swindon,0,0,0,0
1672,Fulham,Crystal Palace,0.5,0.5,0.5,0
1673,Fulham,Leicester,0.5,0.5,0.5,0.5
1674,Fulham,Nottingham Forest,0,0,0,0
1675,Fulham,Bolton,0.82,0.27,0.18,0.45
1676,Fulham,Middlesbrough,0.71,0,0,0.29
1677,Fulham,Derby,0,0.5,1,0.5
1678,Fulham,Sunderland,0.5,0.3,0.2,0.5
1679,Fulham,Barnsley,0,0,0,0
1680,Fulham,Charlton,0.67,0.17,0.33,0.5
1681,Fulham,Watford,0,0,1,1
1682,Fulham,Bradford,0,0,0,0
1683,Fulham,Fulham,0,0,0,0
1684,Fulham,Birmingham,0.29,0.29,0.43,0.43
1685,Fulham,Middlesboro,1,0,0,1
1686,Fulham,West Brom,0.75,0.12,0.25,0.5
1687,Fulham,Portsmouth,0.57,0.29,0.14,0.43
1688,Fulham,Wolves,0.5,0,0.5,0.25
1689,Fulham,Wigan,0.62,0.25,0.25,0.62
1690,Fulham,Reading,0.33,0.33,0,0.33
1691,Fulham,Hull,0.33,0,0.33,0
1692,Fulham,Stoke,0.83,0.17,0,0.17
1693,Fulham,Burnley,1,0,0,1
1694,Fulham,Blackpool,1,0,0,1
1695,Fulham,Swansea,0,0.33,0,0
1696,Fulham,Cardiff,0,0,0,0
1697,Fulham,Bournemouth,0,0,0,0
1698,Fulham,Brighton,0,0,0,0
1699,Fulham,Huddersfield,0,0,0,0
1700,Birmingham,Arsenal,0.14,0,0.29,0.29
1701,Birmingham,Aston Villa,0.29,0.29,0.29,0.29
1702,Birmingham,Chelsea,0.14,0,0.43,0.29
1703,Birmingham,Liverpool,0.29,0.14,0.57,0.57
1704,Birmingham,Man City,0.43,0,0.29,0.29
1705,Birmingham,Newcastle,0,0.17,0.67,0
1706,Birmingham,Oldham,0,0,0,0
1707,Birmingham,Sheffield United,0,0,0,0
1708,Birmingham,Southampton,1,0,0,0.67
1709,Birmingham,West Ham,0.2,0.4,0.4,0.2
1710,Birmingham,Norwich,0,0,1,0
1711,Birmingham,Tottenham,0.29,0.14,0.57,0
1712,Birmingham,Everton,0.14,0,0.43,0.71
1713,Birmingham,Ipswich,0,0,0,0
1714,Birmingham,Leeds,1,0.5,0,0
1715,Birmingham,Wimbledon,0,0,0,0
1716,Birmingham,Blackburn,0.71,0,0,0.57
1717,Birmingham,Coventry,0,0,0,0
1718,Birmingham,Man United,0,0,0.57,0
1719,Birmingham,QPR,0,0,0,0
1720,Birmingham,Sheffield Weds,0,0,0,0
1721,Birmingham,Swindon,0,0,0,0
1722,Birmingham,Crystal Palace,0,0,0,0
1723,Birmingham,Leicester,0,1,0,0
1724,Birmingham,Nottingham Forest,0,0,0,0
1725,Birmingham,Bolton,0.71,0.14,0,0.29
1726,Birmingham,Middlesbrough,0.75,0,0,0
1727,Birmingham,Derby,0,1,1,0
1728,Birmingham,Sunderland,0.8,0.4,0.2,0.2
1729,Birmingham,Barnsley,0,0,0,0
1730,Birmingham,Charlton,0,0.25,0.5,0.25
1731,Birmingham,Watford,0,0,0,0
1732,Birmingham,Bradford,0,0,0,0
1733,Birmingham,Fulham,0.29,0.29,0.43,0.43
1734,Birmingham,Birmingham,0,0,0,0
1735,Birmingham,Middlesboro,1,0,0,0
1736,Birmingham,West Brom,0.5,0.25,0.25,0.25
1737,Birmingham,Portsmouth,0.6,0.2,0.2,0.4
1738,Birmingham,Wolves,0.33,0.33,0.67,0.33
1739,Birmingham,Wigan,0.75,0.25,0.25,0.25
1740,Birmingham,Reading,0,0,1,0
1741,Birmingham,Hull,0,1,1,0
1742,Birmingham,Stoke,0.5,0.5,0.5,0
1743,Birmingham,Burnley,1,0,0,0
1744,Birmingham,Blackpool,1,1,0,0
1745,Birmingham,Swansea,0,0,0,0
1746,Birmingham,Cardiff,0,0,0,0
1747,Birmingham,Bournemouth,0,0,0,0
1748,Birmingham,Brighton,0,0,0,0
1749,Birmingham,Huddersfield,0,0,0,0
1750,Middlesboro,Arsenal,0,0,0,0
1751,Middlesboro,Aston Villa,0,0,0,0
1752,Middlesboro,Chelsea,0,0,1,0
1753,Middlesboro,Liverpool,1,0,0,1
1754,Middlesboro,Man City,1,0,0,1
1755,Middlesboro,Newcastle,1,0,0,0
1756,Middlesboro,Oldham,0,0,0,0
1757,Middlesboro,Sheffield United,0,0,0,0
1758,Middlesboro,Southampton,0,0,1,1
1759,Middlesboro,West Ham,0,0,1,0
1760,Middlesboro,Norwich,0,0,0,0
1761,Middlesboro,Tottenham,1,1,0,0
1762,Middlesboro,Everton,0,0,1,0
1763,Middlesboro,Ipswich,0,0,0,0
1764,Middlesboro,Leeds,0,1,1,0
1765,Middlesboro,Wimbledon,0,0,0,0
1766,Middlesboro,Blackburn,1,0,0,0
1767,Middlesboro,Coventry,0,0,0,0
1768,Middlesboro,Man United,1,0,0,0
1769,Middlesboro,QPR,0,0,0,0
1770,Middlesboro,Sheffield Weds,0,0,0,0
1771,Middlesboro,Swindon,0,0,0,0
1772,Middlesboro,Crystal Palace,0,0,0,0
1773,Middlesboro,Leicester,0,0,0,0
1774,Middlesboro,Nottingham Forest,0,0,0,0
1775,Middlesboro,Bolton,1,0,0,0
1776,Middlesboro,Middlesbrough,0,0,0,0
1777,Middlesboro,Derby,0,0,0,0
1778,Middlesboro,Sunderland,1,1,0,0
1779,Middlesboro,Barnsley,0,0,0,0
1780,Middlesboro,Charlton,0,0,1,0
1781,Middlesboro,Watford,0,0,0,0
1782,Middlesboro,Bradford,0,0,0,0
1783,Middlesboro,Fulham,0,0,1,0
1784,Middlesboro,Birmingham,1,0,0,0
1785,Middlesboro,Middlesboro,0,0,0,0
1786,Middlesboro,West Brom,1,0,0,0
1787,Middlesboro,Portsmouth,0,0,0,0
1788,Middlesboro,Wolves,0,0,0,0
1789,Middlesboro,Wigan,0,0,0,0
1790,Middlesboro,Reading,0,0,0,0
1791,Middlesboro,Hull,0,0,0,0
1792,Middlesboro,Stoke,0,0,0,0
1793,Middlesboro,Burnley,0,0,0,0
1794,Middlesboro,Blackpool,0,0,0,0
1795,Middlesboro,Swansea,0,0,0,0
1796,Middlesboro,Cardiff,0,0,0,0
1797,Middlesboro,Bournemouth,0,0,0,0
1798,Middlesboro,Brighton,0,0,0,0
1799,Middlesboro,Huddersfield,0,0,0,0
1800,West Brom,Arsenal,0.25,0.08,0.25,0.08
1801,West Brom,Aston Villa,0.2,0.2,0.6,0.3
1802,West Brom,Chelsea,0.25,0,0.08,0.17
1803,West Brom,Liverpool,0.17,0.17,0.33,0.17
1804,West Brom,Man City,0.25,0.08,0.08,0.17
1805,West Brom,Newcastle,0.27,0.18,0.36,0.18
1806,West Brom,Oldham,0,0,0,0
1807,West Brom,Sheffield United,0,0,0,0
1808,West Brom,Southampton,0.38,0.25,0.25,0.25
1809,West Brom,West Ham,0.3,0.1,0.3,0.6
1810,West Brom,Norwich,0.2,0.6,0.2,0
1811,West Brom,Tottenham,0.25,0.08,0.42,0.5
1812,West Brom,Everton,0.33,0.17,0.17,0.33
1813,West Brom,Ipswich,0,0,0,0
1814,West Brom,Leeds,0,0,0,1
1815,West Brom,Wimbledon,0,0,0,0
1816,West Brom,Blackburn,0.33,0.17,0.33,0.5
1817,West Brom,Coventry,0,0,0,0
1818,West Brom,Man United,0.08,0.25,0.17,0.25
1819,West Brom,QPR,0.67,0.33,0,0.33
1820,West Brom,Sheffield Weds,0,0,0,0
1821,West Brom,Swindon,0,0,0,0
1822,West Brom,Crystal Palace,0.33,0.33,0.5,0
1823,West Brom,Leicester,0,0.5,0,0.5
1824,West Brom,Nottingham Forest,0,0,0,0
1825,West Brom,Bolton,0.33,0,0.67,0.67
1826,West Brom,Middlesbrough,0.25,0.25,0.25,0.5
1827,West Brom,Derby,0,0,0,0
1828,West Brom,Sunderland,0.7,0.3,0.2,0.5
1829,West Brom,Barnsley,0,0,0,0
1830,West Brom,Charlton,0,0.33,0,0.33
1831,West Brom,Watford,0.33,0,0.33,0.33
1832,West Brom,Bradford,0,0,0,0
1833,West Brom,Fulham,0.38,0,0.5,0.25
1834,West Brom,Birmingham,0.5,0.25,0.25,0.25
1835,West Brom,Middlesboro,1,0,0,0
1836,West Brom,West Brom,0,0,0,0
1837,West Brom,Portsmouth,0.67,0,0.33,0.33
1838,West Brom,Wolves,0.5,0.5,0.5,0
1839,West Brom,Wigan,0.2,0.4,0.2,0.2
1840,West Brom,Reading,1,0,0,0
1841,West Brom,Hull,0.5,0,0.25,0.75
1842,West Brom,Stoke,0.33,0.22,0.11,0.44
1843,West Brom,Burnley,0.67,0.33,0,0.67
1844,West Brom,Blackpool,1,0,0,0
1845,West Brom,Swansea,0.43,0.14,0.29,0
1846,West Brom,Cardiff,0,0,1,0
1847,West Brom,Bournemouth,0.67,0,0,0.33
1848,West Brom,Brighton,1,0,0,0
1849,West Brom,Huddersfield,0,0,0,0
1850,Portsmouth,Arsenal,0,0,0.57,0.29
1851,Portsmouth,Aston Villa,0.29,0.14,0.29,0.29
1852,Portsmouth,Chelsea,0,0,0.14,0
1853,Portsmouth,Liverpool,0.43,0,0.14,0.29
1854,Portsmouth,Man City,0.57,0,0.14,0.29
1855,Portsmouth,Newcastle,0.17,0.17,0.67,0.33
1856,Portsmouth,Oldham,0,0,0,0
1857,Portsmouth,Sheffield United,1,0,0,1
1858,Portsmouth,Southampton,1,0,0,0
1859,Portsmouth,West Ham,0.2,0.6,0.6,0.2
1860,Portsmouth,Norwich,0,0,1,1
1861,Portsmouth,Tottenham,0.43,0,0.14,0.14
1862,Portsmouth,Everton,0.29,0.29,0.14,0
1863,Portsmouth,Ipswich,0,0,0,0
1864,Portsmouth,Leeds,1,1,0,0
1865,Portsmouth,Wimbledon,0,0,0,0
1866,Portsmouth,Blackburn,0.29,0.29,0.29,0
1867,Portsmouth,Coventry,0,0,0,0
1868,Portsmouth,Man United,0.43,0,0.14,0
1869,Portsmouth,QPR,0,0,0,0
1870,Portsmouth,Sheffield Weds,0,0,0,0
1871,Portsmouth,Swindon,0,0,0,0
1872,Portsmouth,Crystal Palace,1,1,0,0
1873,Portsmouth,Leicester,0,0,0,0
1874,Portsmouth,Nottingham Forest,0,0,0,0
1875,Portsmouth,Bolton,0.43,0.29,0.29,0.14
1876,Portsmouth,Middlesbrough,0.67,0.17,0.17,0.67
1877,Portsmouth,Derby,1,0,0,1
1878,Portsmouth,Sunderland,0.75,0.5,0.25,0.25
1879,Portsmouth,Barnsley,0,0,0,0
1880,Portsmouth,Charlton,0.25,0.25,0,0.25
1881,Portsmouth,Watford,1,0,0,0
1882,Portsmouth,Bradford,0,0,0,0
1883,Portsmouth,Fulham,0.29,0.29,0.43,0.14
1884,Portsmouth,Birmingham,0.4,0.2,0.4,0.2
1885,Portsmouth,Middlesboro,0,0,0,0
1886,Portsmouth,West Brom,0.67,0,0.33,0.33
1887,Portsmouth,Portsmouth,0,0,0,0
1888,Portsmouth,Wolves,0.5,0.5,0.5,0.5
1889,Portsmouth,Wigan,0.6,0.4,0,0.2
1890,Portsmouth,Reading,1,0.5,0,0.5
1891,Portsmouth,Hull,0.5,0,0.5,1
1892,Portsmouth,Stoke,0.5,0,0,0.5
1893,Portsmouth,Burnley,1,1,0,0
1894,Portsmouth,Blackpool,0,0,0,0
1895,Portsmouth,Swansea,0,0,0,0
1896,Portsmouth,Cardiff,0,0,0,0
1897,Portsmouth,Bournemouth,0,0,0,0
1898,Portsmouth,Brighton,0,0,0,0
1899,Portsmouth,Huddersfield,0,0,0,0
1900,Wolves,Arsenal,0,0,0,0.25
1901,Wolves,Aston Villa,0,0.25,0.25,0.5
1902,Wolves,Chelsea,0.25,0,0,0
1903,Wolves,Liverpool,0,0.25,0.5,0
1904,Wolves,Man City,0.5,0,0,0.25
1905,Wolves,Newcastle,0,0,0.67,0.67
1906,Wolves,Oldham,0,0,0,0
1907,Wolves,Sheffield United,0,0,0,0
1908,Wolves,Southampton,0,0,0,0
1909,Wolves,West Ham,0,0.5,0.5,0
1910,Wolves,Norwich,0,0,1,0
1911,Wolves,Tottenham,0.25,0.25,0.25,0.25
1912,Wolves,Everton,0.25,0,0.5,0.5
1913,Wolves,Ipswich,0,0,0,0
1914,Wolves,Leeds,1,0,0,0
1915,Wolves,Wimbledon,0,0,0,0
1916,Wolves,Blackburn,0,0.25,0.5,0
1917,Wolves,Coventry,0,0,0,0
1918,Wolves,Man United,0.5,0,0,0
1919,Wolves,QPR,0,1,0,0
1920,Wolves,Sheffield Weds,0,0,0,0
1921,Wolves,Swindon,0,0,0,0
1922,Wolves,Crystal Palace,0,0,0,0
1923,Wolves,Leicester,1,0,0,1
1924,Wolves,Nottingham Forest,0,0,0,0
1925,Wolves,Bolton,0.25,0,0,0.5
1926,Wolves,Middlesbrough,1,0,0,0
1927,Wolves,Derby,0,0,0,0
1928,Wolves,Sunderland,1,0.33,0,0.33
1929,Wolves,Barnsley,0,0,0,0
1930,Wolves,Charlton,0,0,0,0
1931,Wolves,Watford,0,0,0,0
1932,Wolves,Bradford,0,0,0,0
1933,Wolves,Fulham,0.75,0,0.25,0.5
1934,Wolves,Birmingham,0.33,0,0.33,0.67
1935,Wolves,Middlesboro,0,0,0,0
1936,Wolves,West Brom,0.5,0,0,0.5
1937,Wolves,Portsmouth,0,0,0.5,0.5
1938,Wolves,Wolves,0,0,0,0
1939,Wolves,Wigan,0.33,0.33,0,0
1940,Wolves,Reading,0,0,0,0
1941,Wolves,Hull,0,0,1,1
1942,Wolves,Stoke,0.33,0,0.33,0.33
1943,Wolves,Burnley,1,1,0,0
1944,Wolves,Blackpool,1,0,0,0
1945,Wolves,Swansea,0,0,1,1
1946,Wolves,Cardiff,0,0,0,0
1947,Wolves,Bournemouth,0,0,0,0
1948,Wolves,Brighton,0,0,0,0
1949,Wolves,Huddersfield,0,0,0,0
1950,Wigan,Arsenal,0.12,0.12,0.25,0
1951,Wigan,Aston Villa,0.12,0.5,0.38,0.38
1952,Wigan,Chelsea,0.12,0,0.12,0.12
1953,Wigan,Liverpool,0.12,0.12,0.38,0.25
1954,Wigan,Man City,0.38,0.25,0.25,0.12
1955,Wigan,Newcastle,0.86,0,0,0.29
1956,Wigan,Oldham,0,0,0,0
1957,Wigan,Sheffield United,0,1,0,0
1958,Wigan,Southampton,0,1,1,0
1959,Wigan,West Ham,0.57,0.29,0,0.14
1960,Wigan,Norwich,0.5,0,0.5,0.5
1961,Wigan,Tottenham,0.12,0.25,0.5,0.25
1962,Wigan,Everton,0.12,0.12,0.5,0.25
1963,Wigan,Ipswich,0,0,0,0
1964,Wigan,Leeds,0,0,0,0
1965,Wigan,Wimbledon,0,0,0,0
1966,Wigan,Blackburn,0.43,0.14,0.29,0.14
1967,Wigan,Coventry,0,0,0,0
1968,Wigan,Man United,0.12,0,0,0
1969,Wigan,QPR,0.5,0,0.5,0.5
1970,Wigan,Sheffield Weds,0,0,0,0
1971,Wigan,Swindon,0,0,0,0
1972,Wigan,Crystal Palace,0,0,0,0
1973,Wigan,Leicester,0,0,0,0
1974,Wigan,Nottingham Forest,0,0,0,0
1975,Wigan,Bolton,0.29,0.43,0.43,0.29
1976,Wigan,Middlesbrough,0.25,0.25,0.25,0.5
1977,Wigan,Derby,1,1,0,0
1978,Wigan,Sunderland,0.43,0.43,0.29,0.14
1979,Wigan,Barnsley,0,0,0,0
1980,Wigan,Charlton,1,0,0,0
1981,Wigan,Watford,0,0,1,1
1982,Wigan,Bradford,0,0,0,0
1983,Wigan,Fulham,0.12,0.12,0.62,0.25
1984,Wigan,Birmingham,0.5,0,0.25,0.25
1985,Wigan,Middlesboro,0,0,0,0
1986,Wigan,West Brom,0.4,0.6,0.2,0.2
1987,Wigan,Portsmouth,0.4,0.4,0.2,0
1988,Wigan,Wolves,0.67,0.67,0,0
1989,Wigan,Wigan,0,0,0,0
1990,Wigan,Reading,0.67,0.33,0.33,0
1991,Wigan,Hull,0.5,0.5,0.5,0
1992,Wigan,Stoke,0.2,0.2,0.8,0.6
1993,Wigan,Burnley,1,1,0,0
1994,Wigan,Blackpool,0,1,0,0
1995,Wigan,Swansea,0,0,0,0.5
1996,Wigan,Cardiff,0,0,0,0
1997,Wigan,Bournemouth,0,0,0,0
1998,Wigan,Brighton,0,0,0,0
1999,Wigan,Huddersfield,0,0,0,0
2000,Reading,Arsenal,0,0,0,0
2001,Reading,Aston Villa,0.33,0,0,0
2002,Reading,Chelsea,0,0,0.33,0.33
2003,Reading,Liverpool,0.33,0,0.33,0
2004,Reading,Man City,0.67,0.33,0,0
2005,Reading,Newcastle,0.67,0.33,0.33,0
2006,Reading,Oldham,0,0,0,0
2007,Reading,Sheffield United,1,1,0,0
2008,Reading,Southampton,0,0,0,0
2009,Reading,West Ham,0.67,0.33,0,0.33
2010,Reading,Norwich,0,0,1,0
2011,Reading,Tottenham,0.33,0,0,0
2012,Reading,Everton,0.67,0,0,0.33
2013,Reading,Ipswich,0,0,0,0
2014,Reading,Leeds,0,0,0,0
2015,Reading,Wimbledon,0,0,0,0
2016,Reading,Blackburn,0,0,0.5,0.5
2017,Reading,Coventry,0,0,0,0
2018,Reading,Man United,0,0,0.33,0.33
2019,Reading,QPR,0,0,1,1
2020,Reading,Sheffield Weds,0,0,0,0
2021,Reading,Swindon,0,0,0,0
2022,Reading,Crystal Palace,0,0,0,0
2023,Reading,Leicester,0,0,0,0
2024,Reading,Nottingham Forest,0,0,0,0
2025,Reading,Bolton,0.5,0.5,0,0
2026,Reading,Middlesbrough,0.5,0.5,0.5,0
2027,Reading,Derby,1,1,0,0
2028,Reading,Sunderland,1,0,0,0
2029,Reading,Barnsley,0,0,0,0
2030,Reading,Charlton,1,0,0,1
2031,Reading,Watford,0,0,0,1
2032,Reading,Bradford,0,0,0,0
2033,Reading,Fulham,0.33,0.67,0.33,0
2034,Reading,Birmingham,1,0,0,1
2035,Reading,Middlesboro,0,0,0,0
2036,Reading,West Brom,1,0,0,0
2037,Reading,Portsmouth,0,0,0.5,0
2038,Reading,Wolves,0,0,0,0
2039,Reading,Wigan,0.67,0,0,0.33
2040,Reading,Reading,0,0,0,0
2041,Reading,Hull,0,0,0,0
2042,Reading,Stoke,0,0,1,0
2043,Reading,Burnley,0,0,0,0
2044,Reading,Blackpool,0,0,0,0
2045,Reading,Swansea,0,0,1,1
2046,Reading,Cardiff,0,0,0,0
2047,Reading,Bournemouth,0,0,0,0
2048,Reading,Brighton,0,0,0,0
2049,Reading,Huddersfield,0,0,0,0
2050,Hull,Arsenal,0,0.2,0,0.2
2051,Hull,Aston Villa,0.25,0,0.25,0
2052,Hull,Chelsea,0,0,0.2,0.2
2053,Hull,Liverpool,0.6,0,0.2,0.4
2054,Hull,Man City,0.2,0,0.2,0.4
2055,Hull,Newcastle,0,0.67,0.33,0.33
2056,Hull,Oldham,0,0,0,0
2057,Hull,Sheffield United,0,0,0,0
2058,Hull,Southampton,0.33,0,0,0.33
2059,Hull,West Ham,0.6,0,0.4,0
2060,Hull,Norwich,1,0,0,0
2061,Hull,Tottenham,0,0.2,0.2,0.2
2062,Hull,Everton,0.4,0,0.4,0.2
2063,Hull,Ipswich,0,0,0,0
2064,Hull,Leeds,0,0,0,0
2065,Hull,Wimbledon,0,0,0,0
2066,Hull,Blackburn,0,0,0.5,0.5
2067,Hull,Coventry,0,0,0,0
2068,Hull,Man United,0,0,0.2,0.2
2069,Hull,QPR,1,1,0,0
2070,Hull,Sheffield Weds,0,0,0,0
2071,Hull,Swindon,0,0,0,0
2072,Hull,Crystal Palace,0.33,0.33,0.33,0
2073,Hull,Leicester,0.5,0,0,0.5
2074,Hull,Nottingham Forest,0,0,0,0
2075,Hull,Bolton,0.5,0,0,1
2076,Hull,Middlesbrough,1,0,0,0
2077,Hull,Derby,0,0,0,0
2078,Hull,Sunderland,0.2,0.4,0.2,0
2079,Hull,Barnsley,0,0,0,0
2080,Hull,Charlton,0,0,0,0
2081,Hull,Watford,1,0,0,0
2082,Hull,Bradford,0,0,0,0
2083,Hull,Fulham,1,0.33,0,0.33
2084,Hull,Birmingham,0,0,0,1
2085,Hull,Middlesboro,0,0,0,0
2086,Hull,West Brom,0.25,0.25,0.75,0.25
2087,Hull,Portsmouth,0,0,1,0.5
2088,Hull,Wolves,0,0,1,1
2089,Hull,Wigan,0.5,0,0,0.5
2090,Hull,Reading,0,0,0,0
2091,Hull,Hull,0,0,0,0
2092,Hull,Stoke,0.2,0,0.4,0.2
2093,Hull,Burnley,0,0,0.33,0.33
2094,Hull,Blackpool,0,0,0,0
2095,Hull,Swansea,0.67,0.33,0,0.33
2096,Hull,Cardiff,0,1,1,0
2097,Hull,Bournemouth,1,0,0,0
2098,Hull,Brighton,0,0,0,0
2099,Hull,Huddersfield,0,0,0,0
2100,Stoke,Arsenal,0.5,0,0.3,0
2101,Stoke,Aston Villa,0.5,0.38,0.25,0.5
2102,Stoke,Chelsea,0.2,0,0.2,0.1
2103,Stoke,Liverpool,0.4,0,0.2,0.4
2104,Stoke,Man City,0.2,0.1,0.5,0.1
2105,Stoke,Newcastle,0.62,0.12,0.12,0.38
2106,Stoke,Oldham,0,0,0,0
2107,Stoke,Sheffield United,0,0,0,0
2108,Stoke,Southampton,0.33,0.33,0.5,0.5
2109,Stoke,West Ham,0.33,0.22,0.33,0.56
2110,Stoke,Norwich,0.75,0,0,0.75
2111,Stoke,Tottenham,0.3,0.2,0,0.3
2112,Stoke,Everton,0.2,0.3,0.5,0.1
2113,Stoke,Ipswich,0,0,0,0
2114,Stoke,Leeds,0,0,0,0
2115,Stoke,Wimbledon,0,0,0,0
2116,Stoke,Blackburn,1,0.5,0,0.25
2117,Stoke,Coventry,0,0,0,0
2118,Stoke,Man United,0.2,0,0.4,0.1
2119,Stoke,QPR,0.67,0.33,0,0.33
2120,Stoke,Sheffield Weds,0,0,0,0
2121,Stoke,Swindon,0,0,0,0
2122,Stoke,Crystal Palace,0.4,0,0,0.2
2123,Stoke,Leicester,0,0.25,0.75,0.25
2124,Stoke,Nottingham Forest,0,0,0,0
2125,Stoke,Bolton,0.5,0,0.25,0.25
2126,Stoke,Middlesbrough,1,0,0,0.5
2127,Stoke,Derby,0,0,0,0
2128,Stoke,Sunderland,0.56,0.11,0.33,0.22
2129,Stoke,Barnsley,0,0,0,0
2130,Stoke,Charlton,0,0,0,0
2131,Stoke,Watford,0.33,1,0.33,0
2132,Stoke,Bradford,0,0,0,0
2133,Stoke,Fulham,0.67,0.17,0.17,0
2134,Stoke,Birmingham,0.5,0,0,0.5
2135,Stoke,Middlesboro,0,0,0,0
2136,Stoke,West Brom,0.33,0.56,0.44,0.11
2137,Stoke,Portsmouth,0.5,0.5,0.5,0
2138,Stoke,Wolves,0.67,0.33,0.33,0.33
2139,Stoke,Wigan,0.2,0,0.6,0.8
2140,Stoke,Reading,1,0,0,1
2141,Stoke,Hull,0.8,0.4,0.2,0.4
2142,Stoke,Stoke,0,0,0,0
2143,Stoke,Burnley,0.5,0,0.25,0.5
2144,Stoke,Blackpool,0,0,0,1
2145,Stoke,Swansea,0.71,0.29,0.29,0.14
2146,Stoke,Cardiff,0,0,1,1
2147,Stoke,Bournemouth,0.33,0.33,0,0.33
2148,Stoke,Brighton,0,0,1,1
2149,Stoke,Huddersfield,1,0,0,1
2150,Burnley,Arsenal,0,0,0.25,0
2151,Burnley,Aston Villa,0,0.5,1,0
2152,Burnley,Chelsea,0,0.25,0.25,0.25
2153,Burnley,Liverpool,0.25,0,0,0.25
2154,Burnley,Man City,0.25,0,0.25,0.5
2155,Burnley,Newcastle,0.5,0,0.5,1
2156,Burnley,Oldham,0,0,0,0
2157,Burnley,Sheffield United,0,0,0,0
2158,Burnley,Southampton,0.67,0.33,0.33,0
2159,Burnley,West Ham,0.25,0.25,0.25,0
2160,Burnley,Norwich,0,0,0,0
2161,Burnley,Tottenham,0.25,0,0.25,0.25
2162,Burnley,Everton,0.75,0.25,0,0
2163,Burnley,Ipswich,0,0,0,0
2164,Burnley,Leeds,0,0,0,0
2165,Burnley,Wimbledon,0,0,0,0
2166,Burnley,Blackburn,0,0,0,0
2167,Burnley,Coventry,0,0,0,0
2168,Burnley,Man United,0.25,0,0.25,0.5
2169,Burnley,QPR,1,0,0,0
2170,Burnley,Sheffield Weds,0,0,0,0
2171,Burnley,Swindon,0,0,0,0
2172,Burnley,Crystal Palace,0.67,0.33,0,0.33
2173,Burnley,Leicester,0.67,0,0,0.33
2174,Burnley,Nottingham Forest,0,0,0,0
2175,Burnley,Bolton,0,0,1,0
2176,Burnley,Middlesbrough,1,0,0,1
2177,Burnley,Derby,0,0,0,0
2178,Burnley,Sunderland,0.67,0,0.33,0.33
2179,Burnley,Barnsley,0,0,0,0
2180,Burnley,Charlton,0,0,0,0
2181,Burnley,Watford,1,0.5,0,0
2182,Burnley,Bradford,0,0,0,0
2183,Burnley,Fulham,0,0,1,0
2184,Burnley,Birmingham,1,0,0,0
2185,Burnley,Middlesboro,0,0,0,0
2186,Burnley,West Brom,0,0.33,0.67,0
2187,Burnley,Portsmouth,0,0,0,0
2188,Burnley,Wolves,0,0,0,0
2189,Burnley,Wigan,0,0,0,0
2190,Burnley,Reading,0,0,0,0
2191,Burnley,Hull,0.67,0.67,0.33,0.33
2192,Burnley,Stoke,0.5,0.25,0.5,0.25
2193,Burnley,Burnley,0,0,0,0
2194,Burnley,Blackpool,0,0,0,0
2195,Burnley,Swansea,0.33,0,0,0
2196,Burnley,Cardiff,0,0,0,0
2197,Burnley,Bournemouth,0.5,0.5,0,0
2198,Burnley,Brighton,0,0,1,1
2199,Burnley,Huddersfield,0,0,1,1
2200,Blackpool,Arsenal,0,0,0,0
2201,Blackpool,Aston Villa,0,0,1,0
2202,Blackpool,Chelsea,0,0,0,0
2203,Blackpool,Liverpool,1,1,0,0
2204,Blackpool,Man City,0,0,0,0
2205,Blackpool,Newcastle,0,1,1,0
2206,Blackpool,Oldham,0,0,0,0
2207,Blackpool,Sheffield United,0,0,0,0
2208,Blackpool,Southampton,0,0,0,0
2209,Blackpool,West Ham,0,0,0,1
2210,Blackpool,Norwich,0,0,0,0
2211,Blackpool,Tottenham,1,0,0,1
2212,Blackpool,Everton,0,0,1,0
2213,Blackpool,Ipswich,0,0,0,0
2214,Blackpool,Leeds,0,0,0,0
2215,Blackpool,Wimbledon,0,0,0,0
